data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-10-01,Getafe,Valladolid,2,3,2,2,14,14,6,7,4,2,23,13,2,4,0,0,2223
2022-10-01,Sevilla,Ath Madrid,0,2,0,1,14,20,3,6,5,7,9,12,3,2,0,0,2223
2022-10-01,Mallorca,Barcelona,0,1,0,1,13,11,3,3,5,5,9,13,2,4,0,0,2223
2022-10-02,Real Madrid,Osasuna,1,1,1,0,22,8,4,2,10,2,9,13,1,2,0,1,2223
2022-10-02,Espanol,Valencia,2,2,0,0,10,12,5,5,6,4,16,15,2,1,1,1,2223
2022-10-02,Celta,Betis,1,0,1,0,11,9,4,4,5,3,26,3,4,3,0,1,2223
2022-10-02,Girona,Sociedad,3,5,2,2,16,11,8,5,2,2,9,19,3,1,0,0,2223
2022-10-03,Vallecano,Elche,2,1,1,1,15,5,6,2,13,3,5,19,1,8,0,0,2223
2022-10-07,Osasuna,Valencia,1,2,0,1,11,15,2,7,7,5,11,19,3,6,2,1,2223
2022-10-08,Almeria,Vallecano,3,1,3,0,10,12,4,4,7,6,22,12,4,2,1,0,2223
2022-10-08,Ath Madrid,Girona,2,1,1,0,13,11,7,4,8,3,12,13,3,1,0,0,2223
2022-10-08,Sevilla,Ath Bilbao,1,1,1,0,10,21,3,4,5,7,19,14,4,0,0,1,2223
2022-10-08,Getafe,Real Madrid,0,1,0,1,9,19,2,4,4,4,10,5,0,0,0,0,2223
2022-10-09,Valladolid,Betis,0,0,0,0,12,4,3,1,3,1,12,16,1,1,0,1,2223
2022-10-09,Cadiz,Espanol,2,2,1,0,8,9,3,6,8,3,13,12,4,4,0,0,2223
2022-10-09,Sociedad,Villarreal,1,0,1,0,17,5,5,1,9,3,21,18,5,3,0,0,2223
2022-10-09,Barcelona,Celta,1,0,1,0,13,14,5,3,6,3,16,9,2,4,0,0,2223
2022-10-10,Elche,Mallorca,1,1,1,0,7,11,2,4,5,7,12,17,4,5,1,1,2223
2022-10-14,Vallecano,Getafe,0,0,0,0,16,6,3,3,4,1,13,17,2,3,0,0,2223
2022-10-15,Ath Bilbao,Ath Madrid,0,1,0,0,13,3,3,1,6,1,14,17,0,6,0,0,2223
2022-10-15,Mallorca,Sevilla,0,1,0,0,9,4,5,1,1,3,17,15,2,3,0,0,2223
2022-10-15,Girona,Cadiz,1,1,0,0,23,9,6,2,6,2,16,9,5,4,0,0,2223
2022-10-15,Valencia,Elche,2,2,2,1,20,8,8,6,6,1,14,19,3,6,0,0,2223
2022-10-16,Celta,Sociedad,1,2,1,1,10,8,3,6,1,6,14,17,5,7,1,0,2223
2022-10-16,Real Madrid,Barcelona,3,1,2,0,8,18,4,5,2,3,11,14,2,2,0,0,2223
2022-10-16,Espanol,Valladolid,1,0,0,0,15,14,3,2,6,4,13,11,1,4,0,0,2223
2022-10-16,Betis,Almeria,3,1,1,0,15,12,6,5,9,3,6,7,1,1,0,0,2223
2022-10-17,Villarreal,Osasuna,2,0,1,0,12,14,9,3,8,4,14,23,2,6,0,0,2223
2022-10-18,Getafe,Ath Bilbao,2,2,1,1,11,14,4,4,7,4,14,11,7,4,0,0,2223
2022-10-18,Sevilla,Valencia,1,1,0,1,18,13,5,5,11,6,11,26,4,7,1,0,2223
2022-10-18,Ath Madrid,Vallecano,1,1,1,0,12,14,4,4,3,4,11,11,3,0,0,0,2223
2022-10-19,Elche,Real Madrid,0,3,0,1,10,10,3,7,8,2,14,10,1,1,0,0,2223
2022-10-19,Sociedad,Mallorca,1,0,1,0,14,12,7,3,10,7,18,9,1,2,0,0,2223
2022-10-19,Valladolid,Celta,4,1,1,1,9,22,7,5,3,7,12,11,1,1,0,0,2223
2022-10-19,Cadiz,Betis,0,0,0,0,13,12,3,3,4,9,15,7,1,2,0,1,2223
2022-10-20,Almeria,Girona,3,2,3,0,13,14,7,5,4,5,14,14,1,3,0,0,2223
2022-10-20,Osasuna,Espanol,1,0,0,0,17,5,5,3,9,2,17,15,1,2,0,0,2223
2022-10-20,Barcelona,Villarreal,3,0,3,0,16,5,5,1,8,0,18,11,0,1,0,0,2223
2022-10-22,Vallecano,Cadiz,5,1,2,0,28,3,11,0,10,1,13,12,1,4,1,2,2223
2022-10-22,Valladolid,Sociedad,1,0,1,0,9,20,2,2,4,10,19,14,2,3,0,0,2223
2022-10-22,Valencia,Mallorca,1,2,0,0,13,10,3,5,5,3,14,19,3,5,0,0,2223
2022-10-22,Real Madrid,Sevilla,3,1,1,0,18,9,6,2,4,3,9,12,1,4,0,0,2223
2022-10-23,Barcelona,Ath Bilbao,4,0,3,0,10,5,7,3,1,2,7,13,2,2,0,0,2223
2022-10-23,Villarreal,Almeria,2,1,0,1,11,15,5,4,10,4,7,8,4,1,1,0,2223
2022-10-23,Betis,Ath Madrid,1,2,0,0,17,9,4,3,7,4,10,17,2,3,0,0,2223
2022-10-23,Espanol,Elche,2,2,1,1,13,9,5,4,5,3,13,10,2,3,0,0,2223
2022-10-23,Girona,Osasuna,1,1,1,1,7,9,1,2,3,5,11,11,2,3,0,0,2223
2022-10-24,Celta,Getafe,1,1,0,1,17,4,5,1,10,0,10,13,1,1,0,0,2223
2022-10-28,Mallorca,Espanol,1,1,0,0,12,7,5,2,4,4,15,9,4,1,0,0,2223
2022-10-29,Valencia,Barcelona,0,1,0,0,3,13,2,2,3,10,13,7,4,5,0,0,2223
2022-10-29,Almeria,Celta,3,1,0,1,19,8,5,3,6,4,10,7,4,0,0,1,2223
2022-10-29,Cadiz,Ath Madrid,3,2,1,0,10,15,7,7,5,3,15,12,2,4,0,0,2223
2022-10-29,Sevilla,Vallecano,0,1,0,0,10,15,4,5,6,6,9,20,6,1,0,0,2223
2022-10-30,Ath Bilbao,Villarreal,1,0,0,0,19,6,7,3,6,2,12,10,2,1,0,0,2223
2022-10-30,Sociedad,Betis,0,2,0,0,14,10,7,4,5,3,22,16,4,4,0,0,2223
2022-10-30,Osasuna,Valladolid,2,0,2,0,20,7,10,2,1,8,14,16,1,3,0,0,2223
2022-10-30,Real Madrid,Girona,1,1,0,0,19,8,6,2,7,1,16,8,3,3,1,0,2223
2022-10-31,Elche,Getafe,0,1,0,0,12,8,5,3,6,2,12,11,0,3,0,1,2223
2022-11-04,Girona,Ath Bilbao,2,1,0,0,19,11,10,7,7,1,11,11,1,1,0,0,2223
2022-11-05,Getafe,Cadiz,0,0,0,0,13,15,2,4,5,5,15,16,5,2,2,1,2223
2022-11-05,Valladolid,Elche,2,1,1,0,16,4,11,2,8,4,9,10,2,0,0,0,2223
2022-11-05,Celta,Osasuna,1,2,1,2,13,8,5,4,2,3,12,20,1,5,0,0,2223
2022-11-05,Barcelona,Almeria,2,0,0,0,27,4,13,1,9,1,14,13,2,1,0,0,2223
2022-11-06,Villarreal,Mallorca,0,2,0,1,9,7,2,5,5,2,17,16,4,6,0,0,2223
2022-11-06,Betis,Sevilla,1,1,1,0,9,22,4,6,1,4,6,20,4,5,2,1,2223
2022-11-06,Ath Madrid,Espanol,1,1,0,0,27,6,7,2,12,2,13,10,3,5,0,1,2223
2022-11-06,Sociedad,Valencia,1,1,1,1,9,14,4,3,1,11,11,12,2,0,1,0,2223
2022-11-07,Vallecano,Real Madrid,3,2,2,2,15,16,7,2,4,5,22,11,4,5,0,0,2223
2022-11-08,Elche,Girona,1,2,1,1,11,21,2,3,2,5,16,9,3,2,0,0,2223
2022-11-08,Ath Bilbao,Valladolid,3,0,1,0,19,8,6,0,10,2,20,6,3,1,0,0,2223
2022-11-08,Osasuna,Barcelona,1,2,1,0,15,9,3,3,2,5,15,6,4,4,0,2,2223
2022-11-09,Almeria,Getafe,1,0,1,0,8,11,3,3,7,6,17,8,8,4,1,0,2223
2022-11-09,Sevilla,Sociedad,1,2,1,2,6,17,3,9,2,1,9,12,2,2,2,0,2223
2022-11-09,Espanol,Villarreal,0,1,0,0,14,10,6,3,4,7,11,6,1,3,0,0,2223
2022-11-09,Mallorca,Ath Madrid,1,0,1,0,9,17,3,5,2,5,14,17,5,3,0,0,2223
2022-11-10,Real Madrid,Cadiz,2,1,1,0,18,10,5,5,7,1,12,16,3,3,0,0,2223
2022-11-10,Vallecano,Celta,0,0,0,0,10,11,3,3,5,3,19,16,7,1,0,0,2223
2022-11-10,Valencia,Betis,3,0,0,0,15,5,7,1,5,5,12,9,1,3,0,1,2223
2022-12-29,Betis,Ath Bilbao,0,0,0,0,9,10,5,0,2,6,8,17,1,4,1,0,2223
2022-12-29,Ath Madrid,Elche,2,0,0,0,18,5,4,1,3,5,14,20,3,4,1,2,2223
2022-12-29,Girona,Vallecano,2,2,1,1,16,12,7,4,2,4,14,14,3,2,0,0,2223
2022-12-30,Getafe,Mallorca,2,0,0,0,14,3,6,0,4,2,10,19,0,1,0,0,2223
2022-12-30,Cadiz,Almeria,1,1,0,1,12,18,6,9,3,2,7,14,2,0,0,0,2223
2022-12-30,Celta,Sevilla,1,1,1,0,17,7,5,5,5,6,11,13,2,4,0,1,2223
2022-12-30,Valladolid,Real Madrid,0,2,0,0,14,19,4,8,5,9,7,9,2,0,1,0,2223
2022-12-31,Barcelona,Espanol,1,1,1,0,21,4,6,1,10,2,11,15,6,7,1,1,2223
2022-12-31,Sociedad,Osasuna,2,0,1,0,9,11,2,3,3,2,10,15,1,1,0,0,2223
2022-12-31,Villarreal,Valencia,2,1,1,1,14,13,8,4,5,2,12,16,1,3,0,0,2223
2023-01-06,Elche,Celta,0,1,0,1,13,14,5,7,8,4,15,15,3,1,1,0,2223
2023-01-06,Valencia,Cadiz,0,1,0,1,11,6,2,2,13,2,14,21,5,6,0,0,2223
2023-01-07,Espanol,Girona,2,2,0,1,12,12,6,5,5,2,13,16,3,2,0,0,2223
2023-01-07,Mallorca,Valladolid,1,0,0,0,13,9,4,1,6,2,14,17,2,3,0,0,2223
2023-01-07,Villarreal,Real Madrid,2,1,0,0,17,13,5,3,6,5,13,6,4,1,0,0,2223
2023-01-08,Almeria,Sociedad,0,2,0,0,6,9,1,6,4,2,13,14,1,0,0,0,2223
2023-01-08,Vallecano,Betis,1,2,1,2,15,14,3,3,5,7,10,16,3,2,0,0,2223
2023-01-08,Sevilla,Getafe,2,1,1,0,11,11,5,2,4,4,13,16,3,3,0,0,2223
2023-01-08,Ath Madrid,Barcelona,0,1,0,1,20,10,5,2,7,4,8,16,2,3,1,1,2223
2023-01-09,Ath Bilbao,Osasuna,0,0,0,0,17,3,3,1,14,1,8,13,0,1,0,0,2223
2023-01-13,Celta,Villarreal,1,1,0,1,21,3,8,1,14,3,11,8,0,2,0,0,2223
2023-01-14,Valladolid,Vallecano,0,1,0,0,9,13,2,6,4,8,17,18,2,2,0,0,2223
2023-01-14,Girona,Sevilla,2,1,0,1,19,10,7,2,5,2,11,7,3,1,0,0,2223
2023-01-14,Osasuna,Mallorca,1,0,0,0,15,6,4,2,3,1,15,19,2,3,0,0,2223
2023-01-14,Sociedad,Ath Bilbao,3,1,2,1,11,6,5,2,4,2,20,15,5,1,0,1,2223
2023-01-15,Almeria,Ath Madrid,1,1,1,1,14,12,3,6,3,4,14,12,4,4,0,1,2223
2023-01-15,Getafe,Espanol,1,2,1,1,10,10,2,4,5,1,20,13,2,3,0,0,2223
2023-01-16,Cadiz,Elche,1,1,1,0,16,12,3,5,3,6,11,21,3,2,0,0,2223
2023-01-20,Mallorca,Celta,1,0,0,0,8,10,3,3,4,6,15,11,2,3,0,0,2223
2023-01-21,Vallecano,Sociedad,0,2,0,2,14,12,2,7,3,4,11,11,0,0,0,0,2223
2023-01-21,Espanol,Betis,1,0,1,0,8,13,2,4,7,4,18,8,3,2,0,0,2223
2023-01-21,Ath Madrid,Valladolid,3,0,3,0,18,7,8,1,4,1,12,7,1,1,0,0,2223
2023-01-21,Sevilla,Cadiz,1,0,0,0,17,4,9,1,8,1,15,14,1,4,0,1,2223
2023-01-22,Barcelona,Getafe,1,0,1,0,8,7,4,3,4,2,11,6,1,2,0,0,2223
2023-01-22,Ath Bilbao,Real Madrid,0,2,0,1,18,10,3,4,12,2,17,10,3,2,0,0,2223
2023-01-22,Villarreal,Girona,1,0,0,0,19,8,9,1,3,2,21,15,5,5,0,1,2223
2023-01-22,Elche,Osasuna,1,1,0,1,13,8,4,4,7,2,19,9,2,1,0,0,2223
2023-01-23,Valencia,Almeria,2,2,0,0,16,14,6,3,6,2,8,8,2,1,0,0,2223
2023-01-27,Almeria,Espanol,3,1,1,0,19,6,7,3,2,2,16,6,3,3,0,0,2223
2023-01-28,Cadiz,Mallorca,2,0,2,0,11,9,4,2,6,2,13,12,2,2,0,0,2223
2023-01-28,Girona,Barcelona,0,1,0,0,8,8,2,3,4,2,10,15,2,3,1,0,2223
2023-01-28,Sevilla,Elche,3,0,3,0,22,6,8,1,5,2,7,8,1,3,0,1,2223
2023-01-28,Getafe,Betis,0,1,0,0,6,13,1,2,6,1,25,12,4,2,0,0,2223
2023-01-29,Celta,Ath Bilbao,1,0,0,0,9,5,3,0,2,5,17,19,3,2,0,0,2223
2023-01-29,Valladolid,Valencia,1,0,0,0,13,15,6,2,4,7,14,15,3,1,0,0,2223
2023-01-29,Osasuna,Ath Madrid,0,1,0,0,14,13,4,5,5,4,13,7,1,0,0,0,2223
2023-01-29,Real Madrid,Sociedad,0,0,0,0,20,8,7,3,10,3,8,19,1,4,0,0,2223
2023-01-30,Villarreal,Vallecano,0,1,0,0,12,11,3,3,5,4,11,18,2,3,0,0,2223
2023-02-01,Betis,Barcelona,1,2,0,0,5,13,1,3,1,6,17,9,3,0,1,0,2223
2023-02-02,Real Madrid,Valencia,2,0,0,0,19,4,7,0,6,6,12,17,3,1,0,1,2223
2023-02-03,Ath Bilbao,Cadiz,4,1,3,1,17,15,9,3,0,3,14,12,2,1,1,0,2223
2023-02-04,Espanol,Osasuna,1,1,0,1,9,9,4,3,4,3,9,17,3,5,1,1,2223
2023-02-04,Elche,Villarreal,3,1,2,1,18,14,7,2,6,10,19,8,4,2,0,0,2223
2023-02-04,Ath Madrid,Getafe,1,1,0,0,12,9,4,1,8,0,11,18,3,5,0,0,2223
2023-02-04,Betis,Celta,3,4,2,2,15,9,7,7,5,5,11,13,2,3,1,0,2223
2023-02-05,Mallorca,Real Madrid,1,0,1,0,4,20,1,1,1,12,29,14,5,5,0,0,2223
2023-02-05,Girona,Valencia,1,0,0,0,20,8,8,4,8,4,11,10,1,4,0,0,2223
2023-02-05,Sociedad,Valladolid,0,1,0,0,15,7,4,2,0,4,17,14,4,5,0,0,2223
2023-02-05,Barcelona,Sevilla,3,0,0,0,16,3,7,1,8,3,8,10,0,2,0,0,2223
2023-02-06,Vallecano,Almeria,2,0,0,0,15,14,11,5,3,7,16,9,3,3,0,0,2223
2023-02-10,Cadiz,Girona,2,0,2,0,12,7,3,1,5,6,17,11,4,4,0,0,2223
2023-02-11,Almeria,Betis,2,3,1,2,16,12,9,7,8,2,12,10,2,3,0,0,2223
2023-02-11,Sevilla,Mallorca,2,0,2,0,15,6,6,0,8,2,9,14,5,2,0,0,2223
2023-02-11,Valencia,Ath Bilbao,1,2,1,1,18,11,8,3,7,1,11,17,2,2,0,0,2223
2023-02-12,Getafe,Vallecano,1,1,0,1,13,19,4,4,5,6,21,19,4,4,1,0,2223
2023-02-12,Celta,Ath Madrid,0,1,0,0,14,10,3,2,7,5,10,13,2,2,0,1,2223
2023-02-12,Valladolid,Osasuna,0,0,0,0,18,15,5,4,10,4,13,16,1,3,0,0,2223
2023-02-12,Villarreal,Barcelona,0,1,0,1,11,7,2,4,6,2,22,18,4,4,0,0,2223
2023-02-13,Espanol,Sociedad,2,3,0,1,10,11,6,5,4,3,9,17,4,1,1,0,2223
2023-02-15,Real Madrid,Elche,4,0,3,0,26,7,13,0,6,4,5,13,1,3,0,0,2223
2023-02-17,Girona,Almeria,6,2,4,0,14,16,8,4,1,7,10,8,1,1,0,0,2223
2023-02-18,Osasuna,Real Madrid,0,2,0,0,11,11,4,6,5,5,17,7,3,2,0,0,2223
2023-02-18,Mallorca,Villarreal,4,2,2,1,13,8,5,4,4,4,19,8,5,0,0,1,2223
2023-02-18,Sociedad,Celta,1,1,1,0,9,18,3,4,3,7,14,12,3,5,0,1,2223
2023-02-18,Betis,Valladolid,2,1,2,1,16,17,10,3,4,6,18,15,3,5,0,0,2223
2023-02-19,Elche,Espanol,0,1,0,0,19,11,5,4,10,5,11,12,2,3,1,0,2223
2023-02-19,Vallecano,Sevilla,1,1,0,1,18,7,5,2,7,3,15,6,4,1,0,0,2223
2023-02-19,Ath Madrid,Ath Bilbao,1,0,0,0,17,8,5,2,6,5,7,13,2,3,0,0,2223
2023-02-19,Barcelona,Cadiz,2,0,2,0,16,14,5,4,5,6,15,18,2,3,0,0,2223
2023-02-20,Getafe,Valencia,1,0,0,0,15,8,6,3,4,5,11,8,6,1,0,0,2223
2023-02-24,Elche,Betis,2,3,2,0,4,21,2,9,3,3,16,9,4,1,2,0,2223
2023-02-25,Valencia,Sociedad,1,0,1,0,8,11,3,3,7,8,13,12,6,3,0,0,2223
2023-02-25,Real Madrid,Ath Madrid,1,1,0,0,18,7,7,2,7,4,10,8,3,3,0,1,2223
2023-02-25,Espanol,Mallorca,2,1,1,1,9,15,3,4,0,4,15,18,2,2,0,0,2223
2023-02-25,Cadiz,Vallecano,1,0,0,0,5,11,3,2,4,6,19,19,3,4,0,1,2223
2023-02-26,Ath Bilbao,Girona,2,3,1,3,17,8,3,4,11,3,17,8,5,5,0,0,2223
2023-02-26,Celta,Valladolid,3,0,2,0,18,6,4,3,5,4,6,5,1,3,0,1,2223
2023-02-26,Almeria,Barcelona,1,0,1,0,7,14,4,1,4,7,13,11,3,3,0,0,2223
2023-02-26,Sevilla,Osasuna,2,3,0,1,22,11,8,4,10,2,10,15,4,2,1,0,2223
2023-02-27,Villarreal,Getafe,2,1,1,1,11,8,5,3,6,6,9,13,0,1,0,0,2223
2023-03-03,Sociedad,Cadiz,0,0,0,0,15,6,3,2,4,0,18,18,0,1,0,0,2223
2023-03-04,Mallorca,Elche,0,1,0,0,14,15,3,6,6,7,17,14,3,3,0,0,2223
2023-03-04,Getafe,Girona,3,2,3,0,10,9,6,7,3,3,24,11,5,4,0,0,2223
2023-03-04,Almeria,Villarreal,0,2,0,0,6,16,0,6,2,10,11,10,2,4,0,0,2223
2023-03-04,Ath Madrid,Sevilla,6,1,2,1,18,8,8,1,7,3,12,11,1,4,0,1,2223
2023-03-05,Betis,Real Madrid,0,0,0,0,8,15,4,5,5,3,12,13,3,4,0,0,2223
2023-03-05,Vallecano,Ath Bilbao,0,0,0,0,18,16,2,3,7,9,9,17,1,0,0,1,2223
2023-03-05,Valladolid,Espanol,2,1,1,0,15,12,5,2,9,6,4,11,3,2,0,0,2223
2023-03-05,Barcelona,Valencia,1,0,1,0,13,13,4,1,5,2,11,13,0,0,1,0,2223
2023-03-06,Osasuna,Celta,0,0,0,0,10,6,5,0,6,4,12,12,0,2,0,0,2223
2023-03-10,Cadiz,Getafe,2,2,1,0,11,16,4,10,2,6,13,16,4,5,1,1,2223
2023-03-11,Real Madrid,Espanol,3,1,2,1,22,10,7,3,7,4,12,17,3,2,0,0,2223
2023-03-11,Elche,Valladolid,1,1,0,1,24,5,10,1,10,3,19,11,4,6,0,2,2223
2023-03-11,Celta,Vallecano,3,0,0,0,15,12,6,3,3,7,13,12,2,3,0,0,2223
2023-03-11,Valencia,Osasuna,1,0,0,0,8,7,4,0,12,3,8,19,2,5,0,0,2223
2023-03-12,Villarreal,Betis,1,1,0,1,15,6,4,3,2,4,8,11,3,2,0,0,2223
2023-03-12,Ath Bilbao,Barcelona,0,1,0,1,15,10,5,2,5,3,13,7,2,1,0,0,2223
2023-03-12,Sevilla,Almeria,2,1,1,1,27,13,5,5,6,4,8,11,4,4,0,0,2223
2023-03-12,Mallorca,Sociedad,1,1,0,1,8,8,2,2,3,2,19,20,2,2,0,1,2223
2023-03-13,Girona,Ath Madrid,0,1,0,0,6,14,4,4,1,3,6,12,2,3,0,0,2223
2023-03-17,Valladolid,Ath Bilbao,1,3,0,1,15,15,3,6,2,9,9,14,2,2,0,0,2223
2023-03-18,Almeria,Cadiz,1,1,0,0,17,10,5,4,5,2,12,12,1,4,0,0,2223
2023-03-18,Vallecano,Girona,2,2,2,1,15,12,3,4,3,5,15,16,2,2,0,0,2223
2023-03-18,Espanol,Celta,1,3,0,2,11,8,3,4,4,1,11,12,2,2,0,0,2223
2023-03-18,Ath Madrid,Valencia,3,0,1,0,14,9,6,1,4,2,12,9,2,0,0,0,2223
2023-03-19,Barcelona,Real Madrid,2,1,1,1,17,11,7,3,8,1,12,13,4,3,0,0,2223
